Time (s),CI
0.3,0.5734234877594521
0.4,0.8087320019494363
0.5,1.1426946607264488
0.6000000000000001,1.1316205889515827
0.7,1.1392146397894596
0.8,1.3630428251887894
0.9000000000000001,0.9051894103629016
1.0,1.1673036583968972
1.1,1.111850380972564
1.2,0.8972751959894876
1.3,0.8977163502996048
1.4000000000000001,1.1874171649940695
1.5000000000000002,1.044853875107453
1.6,1.4328051881510693
1.7000000000000002,1.263053990325849
1.8,1.281898063811013
1.9000000000000001,0.4956467278959521
2.0,0.4687225172384652
2.1,0.6319130511324654
2.2,0.9329582954705534
2.3,0.8915315555218465
2.4,0.8313813166696192
2.5,0.9975871424465544
2.6,1.2407625685365535
2.7,0.8625713724726626
2.8,1.3953931190591522
2.9,1.0977890864222803
3.0,0.9922039060812476
3.1,1.193060460712301
3.2,1.280345580275405
3.3,1.379573962722503
3.4,1.2295286248669703
3.5,1.113074933486382
3.6,1.0869014970815094
3.7,1.2171738219299086
3.8,1.2279462020764942
3.9,1.67735282433909
4.0,1.5588225137585596
4.1000000000000005,1.659226323523304
4.2,1.3755576184593512
4.3,0.9658892321992484
4.4,1.1491436130421833
4.5,1.1521002518322465
4.6,1.4660429819526934
4.7,1.8443925822311906
4.8,1.631508282661567
4.9,1.1869481189360025
5.0,1.3707068484358755
5.1000000000000005,1.6073019735511487
5.2,1.0373420113679852
5.3,0.9732334398864837
5.4,1.0363139021015437
5.5,0.8702200786085984
5.6000000000000005,0.9704400404463626
5.7,1.1805297394848784
5.8,1.2032574300631644
5.9,1.523800138604077
6.0,1.3052396346823056
6.1000000000000005,1.6916116711707887
6.2,1.1809508838992793
6.3,1.2503896476181957
6.4,0.7946954732462009
6.5,1.2520126311836421
6.6000000000000005,1.26609463133034
6.7,1.2898704326879356
6.8,1.059170129785709
6.9,0.7678803733195442
7.0,0.9162915203031493
7.1000000000000005,0.844220224747255
7.2,0.8863801009500998
7.3,0.9843429090203982
7.4,0.9936412600522322
7.5,0.9460954820232861
7.6000000000000005,0.6388601497373159
7.7,0.4477736247466526
7.8,0.594370612143856
7.9,0.6927206088970391
8.0,0.6163715364076563
8.100000000000001,0.6382295419028596
8.200000000000001,0.7738249866268977
8.3,1.3497221501489605
8.4,1.1175643988037516
8.500000000000002,0.9203054637079782
8.600000000000001,0.576860359640233
8.700000000000001,0.4923720881450192
8.8,0.3095123018240388
8.9,0.1802933052282886
9.000000000000002,0.3763631087161897
9.100000000000001,0.6262338542620092
9.200000000000001,1.0806542493193594
9.3,0.8095235626975217
9.4,0.9155188768537811
9.500000000000002,0.7094000745175433
9.600000000000001,0.8697893663744171
9.700000000000001,0.7411952071802788
9.8,1.0806239282700316
9.900000000000002,0.5390769334666441
10.000000000000002,1.273253335952956
10.100000000000001,1.0943403587137293
10.200000000000001,1.792014060837724
10.3,2.122180698210492
10.400000000000002,0.8386597294806751
10.500000000000002,0.7580599688415591
10.600000000000001,0.6387649614200339
10.700000000000001,0.8798449876845799
10.8,1.32204537569003
10.900000000000002,1.2201230000700978
11.000000000000002,1.2460944998566255
11.100000000000001,0.6123080373179248
11.200000000000001,0.6470293048254593
11.3,0.6725892134407393
11.400000000000002,0.8081557220904634
11.500000000000002,1.066302395004412
11.600000000000001,0.8811358028896298
11.700000000000001,0.9001259236680346
11.8,1.296130142342241
11.900000000000002,1.1252186362717869
12.000000000000002,0.6352864566293728
12.100000000000001,0.8407830260414941
12.200000000000001,0.6703573176391509
12.3,0.7615404022469927
12.400000000000002,1.2080204394815997
12.500000000000002,0.9347330038229096
12.600000000000001,0.8698950294047215
12.700000000000001,0.7839850967310162
12.8,0.9543299635440545
12.900000000000002,1.0890821514010436
13.000000000000002,1.0577061490928383
13.100000000000001,1.2055922384782083
13.200000000000001,0.6407854354423519
13.3,0.5743070515047379
13.400000000000002,0.5170076452518403
13.500000000000002,1.1750086898875445
13.600000000000001,0.7526195006163343
13.700000000000001,1.2320807026789604
13.8,0.779516726424148
13.900000000000002,0.8835702018717713
14.000000000000002,0.7832091734309017
14.100000000000001,0.7027486839360928
14.200000000000001,0.6774594037746633
14.3,0.9774770528805793
14.400000000000002,1.0108880189563167
14.500000000000002,0.8330026060133855
14.600000000000001,0.989391743659131
14.700000000000001,1.2737769359123656
14.8,0.759517164692458
14.900000000000002,1.0633432193549912
15.000000000000002,0.739736547574073
15.100000000000001,0.5074617332298165
15.200000000000001,0.6119313252492709
15.3,0.5217532501954466
15.400000000000002,0.8951952737801705
15.500000000000002,0.889362756139783
15.600000000000001,0.8768288699583022
15.700000000000001,1.2634057440394728
15.8,1.2620839263708823
15.900000000000002,1.2424498062581004
16.0,0.9396053033843386
16.1,0.7963842163269049
16.2,0.7647499883513335
16.3,0.8072792250603409
16.400000000000002,0.94111391758956
16.5,0.8617508283844486
16.6,0.82893884088188
16.700000000000003,0.6439752518694559
16.8,0.6945600433921357
16.900000000000002,0.7014189671259476
17.0,0.7131972114985669
17.1,1.061492761923229
17.200000000000003,1.0010166130518827
17.3,1.037188463753672
17.400000000000002,1.0557015691082827
17.5,1.310253432263968
17.6,1.0334313845216467
17.700000000000003,1.1965799814631601
17.8,0.8773749460223687
17.900000000000002,1.2893930326472163
18.0,0.8586996068541455
18.1,0.9618026877265629
18.200000000000003,0.49275489068142725
18.3,1.437342808493917
18.400000000000002,0.8856464138947335
18.5,1.1399798488934527
18.6,1.0653910545555896
18.700000000000003,0.8828098947545377
18.8,0.8577281505531
18.900000000000002,1.020768828343891
19.0,0.6528735691811758
19.1,0.7662655534268588
19.200000000000003,1.0635152455761898
19.3,1.1914707384768757
19.400000000000002,0.8665148165360823
19.500000000000004,0.8428784104034235
19.6,1.0497821091499207
19.700000000000003,0.9834789509622468
19.8,1.5433807209598296
19.900000000000002,1.6182678569757805
