Time (s),Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2),CI Value
5.4405,0.0793669243812561,-0.0765572670936585,-1.5028730718612702,0.7386296870116554
5.44110569351908,0.14163743219375602,-0.0334469155311584,-1.26576613826752,0.7386296870116554
5.441711387038159,-0.037989032649993905,-0.222653458499908,-1.4046772710800202,0.7386296870116554
5.442317080557238,0.18714280328750602,-0.20588832178115798,-1.3783320562362702,0.7386296870116554
5.442922774076317,0.218278057193756,-0.045422013187408405,-1.3400117437362702,0.7386296870116554
5.443528467595397,0.19672288141250602,0.0384036704063416,-1.44539260311127,0.7386296870116554
5.4441341611144765,0.290128643131256,-0.256183731937408,-1.1484101812362701,0.7386296870116554
5.444739854633555,0.203907940006256,-0.136432755374908,-1.47413283748627,0.7386296870116554
5.445345548152635,0.352399150943756,0.0192435141563416,-1.47892287654877,0.7386296870116554
5.445951241671715,0.19672288141250602,-0.0190767983436584,-1.44060256404877,0.7386296870116554
5.446556935190793,0.120082256412506,-0.129247696781158,-1.59148879451752,0.7386296870116554
5.447162628709873,0.0458366509437561,-0.179543106937408,-1.35438186092377,0.7386296870116554
5.447768322228952,0.0626017876625061,0.00247837743759155,-1.3232466070175202,0.7386296870116554
5.448374015748032,0.290128643131256,-0.213073380374908,-1.35677688045502,0.7386296870116554
5.448979709267111,0.0458366509437561,-0.134037735843658,-1.3783320562362702,0.7386296870116554
5.44958540278619,0.0410466118812561,-0.0741622475624085,-1.7591401617050202,0.7386296870116554
5.45019109630527,0.22546311578750602,-0.251393692874908,-1.5795136968612702,0.7386296870116554
5.4507967898243495,0.19193284235000602,-0.0741622475624085,-1.05739943904877,0.7386296870116554
5.451402483343428,0.21588303766250602,0.134204451656342,-0.9615986577987671,0.7386296870116554
5.452008176862508,0.13205735406875602,0.050378768062591596,-1.45497268123627,0.7386296870116554
5.452613870381587,0.0865519829750061,-0.11727259912490799,-1.5028730718612702,0.7386296870116554
5.453219563900666,0.15121751031875602,-0.11727259912490799,-1.33522170467377,0.7386296870116554
5.453825257419746,0.09373704156875609,-0.165172989749908,-1.4262324468612702,0.7386296870116554
5.454430950938825,0.108107158756256,-0.34958949365615805,-1.1268550054550202,0.7386296870116554
5.455036644457905,-0.0715193060874939,-0.0861373452186585,-1.38551711483002,0.7386296870116554
5.455642337976983,0.050626690006256095,-0.0023116616249084497,-1.43581252498627,0.7386296870116554
5.456248031496063,0.23025315485000603,-0.184333145999908,-1.50526809139252,0.7386296870116554
5.456853725015143,0.223068096256256,-0.174753067874908,-1.61543898983002,0.7386296870116554
5.457459418534222,0.0697868462562561,-0.0334469155311584,-1.33761672420502,0.7386296870116554
5.458065112053301,0.0841569634437561,0.11983433446884201,-1.15559523983002,0.7386296870116554
5.458670805572381,-0.0523591498374939,0.0623538657188416,-1.29211135311127,0.7386296870116554
5.45927649909146,-0.0523591498374939,-0.0573971108436584,-1.3112715093612701,0.7386296870116554
5.459882192610539,0.153612529850006,-0.136432755374908,-1.47652785701752,0.7386296870116554
5.460487886129618,0.0266764946937561,-0.105297501468658,-1.4214424077987702,0.7386296870116554
5.461093579648698,0.134452373600006,-0.047817032718658406,-1.23463088436127,0.7386296870116554
5.461699273167778,-0.00924879827499386,-0.0621871499061584,-1.27055617733002,0.7386296870116554
5.462304966686856,0.213488018131256,-0.213073380374908,-1.34719680233002,0.7386296870116554
5.462910660205936,0.417064678287506,-0.29210902490615803,-1.4525776617050201,0.7386296870116554
5.463516353725015,0.18714280328750602,-0.0550020913124084,-1.41425734920502,0.7386296870116554
5.464122047244095,0.18235276422500601,0.155759627437592,-1.28253127498627,0.7386296870116554
5.464727740763174,0.323658916568756,-0.0118917397499084,-1.29211135311127,0.7386296870116554
5.465333434282253,0.0123063775062561,-0.169963028812408,-1.39749221248627,0.7386296870116554
5.465939127801333,0.0865519829750061,-0.153197892093658,-1.33761672420502,0.7386296870116554
5.466544821320412,0.0913420220375061,-0.11727259912490799,-1.36875197811127,0.7386296870116554
5.467150514839491,0.100922100162506,0.15336460790634202,-1.3711469976425201,0.7386296870116554
5.467756208358571,0.108107158756256,0.103069197750092,-1.2681611577987701,0.7386296870116554
5.46836190187765,-0.08109938421249391,-0.25857875146865805,-1.46215773983002,0.7386296870116554
5.468967595396729,0.263783428287506,-0.306479142093658,-1.4980830327987702,0.7386296870116554
5.469573288915809,0.520050518131256,0.100674178218842,-1.5292182867050201,0.7386296870116554
5.470178982434888,0.15121751031875602,-0.05021205224990841,-1.6441792242050202,0.7386296870116554
5.470784675953968,0.28773362360000604,-0.107692520999908,-1.21547072811127,0.7386296870116554
5.471390369473046,0.297313701725006,0.031218611812591602,-1.23702590389252,0.7386296870116554
5.471996062992126,0.0626017876625061,-0.220258438968658,-1.33522170467377,0.7386296870116554
5.472601756511206,0.417064678287506,-0.20588832178115798,-1.31366652889252,0.7386296870116554
5.4732074500302845,0.244623272037506,-0.193913224124908,-1.39749221248627,0.7386296870116554
5.473813143549364,0.0434416314125061,-0.191518204593658,-1.66812941951752,0.7386296870116554
