Time (s),Accel Y (m/s^2),Accel Z (m/s^2)
0.6147460000000002,0.57373785,1.15196868
0.6152340000000001,0.57265875,1.15667748
0.6157219999999999,0.58381272,1.14887853
0.6162109999999998,0.5675085,1.15231203
0.6166989999999997,0.58518612,1.14804468
0.6171870000000004,0.590562,1.14400296
0.6176750000000002,0.58584339,1.1449251
0.6181640000000002,0.57524859,1.13784228
0.618652,0.57687705,1.13378094
0.6191399999999998,0.59163129,1.12244058
0.6196289999999998,0.57498372,1.1243241
0.6201169999999996,0.58274343,1.1190267
0.6206050000000003,0.59581035,1.11063915
0.6210930000000001,0.59081706,1.10221236
0.6215820000000001,0.59543757,1.09679724
0.6220699999999999,0.60220647,1.08607491
0.6225579999999997,0.59971473,1.0853784
0.6230469999999997,0.60195141,1.07865855
0.6235350000000004,0.58696173,1.07737344
0.6240230000000002,0.60357006,1.06329609
0.624511,0.59743881,1.06361982
0.625,0.59126832,1.05598764
0.6254879999999998,0.59656572,1.05109245
0.6259759999999996,0.60369759,1.05057252
0.6264649999999996,0.59853753,1.04245965
0.6269530000000003,0.5922297,1.04140017
0.6274410000000001,0.61216362,1.03905558
0.627929,0.60822,1.03824135
0.6284179999999999,0.59310279,1.03903596
0.6289059999999997,0.59754672,1.03568094
0.6293939999999996,0.60982884,1.03788819
0.6298820000000003,0.6008625,1.04267547
0.6303710000000002,0.59062086,1.04238117
0.6308590000000001,0.59923404,1.04523588
0.6313469999999999,0.59786064,1.04324445
0.6318359999999998,0.58538232,1.05221079
0.6323239999999997,0.59596731,1.05534018
0.6328120000000004,0.59191578,1.06146162
0.6333000000000002,0.58956138,1.06311951
0.6337890000000002,0.58370481,1.07398899
0.634277,0.58737375,1.07840349
0.6347649999999998,0.58483296,1.08325944
0.6352539999999998,0.57571947,1.08842931
0.6357419999999996,0.57511125,1.09079352
0.6362300000000003,0.56670408,1.10005416
0.6367180000000001,0.58950252,1.10495916
0.6372070000000001,0.57415968,1.11347424
0.6376949999999999,0.56290761,1.11231666
0.6381829999999997,0.57630807,1.11859506
0.6386719999999997,0.57686724,1.12466745
0.6391600000000004,0.56979423,1.12780665
0.6396480000000002,0.56332944,1.12783608
0.640136,0.57664161,1.130112
0.640625,0.57480714,1.13590971
0.6411129999999998,0.55861083,1.14019668
0.6416009999999996,0.57188376,1.1416878
0.6420899999999996,0.5741793,1.14373809
0.6425780000000003,0.55974879,1.1419821
0.6430660000000001,0.56472246,1.14407163
0.643554,0.56099466,1.15237089
0.6440429999999999,0.5788881,1.14682824
0.6445309999999997,0.55204794,1.15528446
0.6450189999999996,0.5606415,1.15309683
0.6455070000000003,0.5788881,1.15334208
0.6459960000000002,0.56146554,1.15649109
0.6464840000000001,0.56975499,1.14994782
0.6469719999999999,0.56464398,1.16126856
0.6474609999999998,0.58384215,1.15050699
0.6479489999999997,0.55866969,1.15063452
0.6484370000000004,0.54626004,1.15210602
0.6489250000000002,0.57170718,1.13528187
0.6494140000000002,0.56542878,1.13773437
0.649902,0.55788489,1.13034744
0.6503899999999998,0.56330001,1.12665888
0.6508789999999998,0.58338108,1.11312108
0.6513669999999996,0.57407139,1.1102958
0.6518550000000003,0.56782242,1.1076471
0.6523430000000001,0.57409101,1.0958751
0.6528320000000001,0.57603339,1.10098611
0.6533199999999999,0.56911734,1.08968499
0.6538079999999997,0.5603472,1.09309887
0.6542969999999997,0.58184091,1.08472113
0.6547850000000004,0.56796957,1.08293571
0.6552730000000002,0.56581137,1.0855746
0.655761,0.57399291,1.08667332
0.65625,0.58749147,1.08405405
0.6567379999999998,0.57399291,1.08479961
0.6572259999999996,0.5675085,1.08958689
0.6577149999999996,0.58745223,1.08986157
0.6582030000000003,0.58728546,1.092834
0.6586910000000001,0.57357108,1.0899891
0.659179,0.57421854,1.09662066
0.6596679999999999,0.58627503,1.09375614
0.6601559999999997,0.57482676,1.10378196
0.6606439999999996,0.57088314,1.10251647
0.6611320000000003,0.57518973,1.10301678
0.6616210000000002,0.57991815,1.09801368
0.6621090000000001,0.56801862,1.09761147
0.6625969999999999,0.58084029,1.09872
0.6630859999999998,0.57975138,1.10026998
0.6635739999999997,0.58303773,1.09554156
0.6640620000000004,0.58084029,1.1004858
0.6645500000000002,0.58023207,1.09770957
0.6650390000000002,0.58707945,1.09680705
0.665527,0.57268818,1.0999953
0.6660149999999998,0.57392424,1.10380158
0.6665039999999998,0.57792672,1.10828475
0.6669919999999996,0.58290039,1.10866734
0.6674800000000003,0.57472866,1.11393531
0.6679680000000001,0.56970594,1.1139255
0.6684570000000001,0.5773185,1.1168685
0.6689449999999999,0.58048713,1.12261716
0.6694329999999997,0.56000385,1.13019048
0.6699219999999997,0.575847,1.12743387
0.6704100000000004,0.58139946,1.13218191
0.6708980000000002,0.57823083,1.12457916
0.671386,0.56997081,1.12529529
0.671875,0.57503277,1.12621743
0.6723629999999998,0.58283172,1.12434372
0.6728509999999996,0.56921544,1.12054725
0.6733399999999996,0.57597453,1.11884031
0.6738280000000003,0.58737375,1.11066858
0.6743160000000001,0.59696793,1.10210445
0.674804,0.587619,1.10030922
0.6752929999999999,0.58964967,1.09634598
0.6757809999999997,0.60509061,1.08883152
0.6762689999999996,0.58934556,1.09151946
0.6767570000000003,0.58209597,1.08824292
0.6772460000000002,0.58409721,1.0872423
0.6777340000000001,0.58725603,1.08551574
0.6782219999999999,0.57875076,1.07984556
0.6787109999999998,0.5735907,1.0814544
0.6791989999999997,0.59443695,1.08092466
0.6796870000000004,0.59158224,1.08417177
0.6801750000000002,0.58272381,1.07858988
0.6806640000000002,0.59426037,1.08213129
0.681152,0.60241248,1.08177813
0.6816399999999998,0.59812551,1.07973765
0.6821289999999998,0.57312963,1.08723249
0.6826169999999996,0.59659515,1.07838387
0.6831050000000003,0.59798817,1.08314172
0.6835930000000001,0.56875437,1.08467208
0.6840820000000001,0.58399911,1.08067941
0.6845699999999999,0.5942898,1.08516258
0.6850579999999997,0.58370481,1.0847898
0.6855469999999997,0.57688686,1.08575118
0.6860350000000004,0.58205673,1.09107801
0.6865230000000002,0.59003226,1.08698724
0.687011,0.56224053,1.08722268
0.6875,0.57254103,1.08983214
0.6879879999999998,0.58795254,1.09050903
0.6884759999999996,0.57410082,1.0929321
0.6889649999999996,0.57120687,1.09302039
0.6894530000000003,0.56948031,1.09609092
0.6899410000000001,0.58331241,1.09024416
0.690429,0.57145212,1.09766052
0.6909179999999999,0.56511486,1.09791558
0.6914059999999997,0.58077162,1.09916145
0.6918939999999996,0.58668705,1.10734299
0.6923820000000003,0.5717268,1.10800026
0.6928710000000002,0.56520315,1.11310146
0.6933590000000001,0.58031055,1.11610332
0.6938469999999999,0.57320811,1.12219533
0.6943359999999998,0.55997442,1.12673736
0.6948239999999997,0.56242692,1.12269564
0.6953120000000004,0.57597453,1.1317797
0.6958000000000002,0.56385918,1.13091642
0.6962890000000002,0.5598567,1.13291766
0.696777,0.5740812,1.13480118
0.6972649999999998,0.57492486,1.13574294
0.6977539999999998,0.56893095,1.13624325
0.6982419999999996,0.56715534,1.1338398
0.6987300000000003,0.58308678,1.13461479
0.6992180000000001,0.57785805,1.12958226
0.6997070000000001,0.56020986,1.13098509
0.7001949999999999,0.57253122,1.12911138
0.7006829999999997,0.57108915,1.13077908
0.7011719999999997,0.55880703,1.12745349
0.7016600000000004,0.55543239,1.12608009
0.7021480000000002,0.57022587,1.12351968
0.702636,0.57272742,1.12033143
0.703125,0.56683161,1.11774159
0.7036129999999998,0.56145573,1.1121597
0.7041009999999996,0.57998682,1.10553795
0.7045899999999996,0.57553308,1.10914803
0.7050780000000003,0.57510144,1.10787273
0.7055660000000001,0.57283533,1.10687211
0.706054,0.57976119,1.10839266
0.7065429999999999,0.5806539,1.10106459
0.7070309999999997,0.56251521,1.10250666
0.7075189999999996,0.58269438,1.09583586
0.7080070000000003,0.57108915,1.10037789
0.7084960000000002,0.57420873,1.09589472
0.7089840000000001,0.58135041,1.09620864
0.7094719999999999,0.58696173,1.10145699
0.7099609999999998,0.58019283,1.09493334
0.7104489999999997,0.56920563,1.10153547
0.7109370000000004,0.58572567,1.10023074
0.7114250000000002,0.58363614,1.09892601
0.7119140000000002,0.57593529,1.0979352
0.712402,0.57255084,1.09948518
0.7128899999999998,0.58096782,1.10321298
0.7133789999999998,0.58067352,1.10086839
0.7138669999999996,0.57412044,1.10581263
0.7143550000000003,0.57773052,1.10410569
0.7148430000000001,0.58357728,1.10412531
0.7153320000000001,0.57934917,1.10368386
0.7158199999999999,0.58528422,1.10141775
0.7163079999999997,0.57952575,1.10793159
0.7167969999999997,0.58314564,1.10427246
0.7172850000000004,0.58260609,1.10566548
0.7177730000000002,0.57921183,1.10916765
0.718261,0.57374766,1.11123756
0.71875,0.57469923,1.11761406
0.7192379999999998,0.57662199,1.11877164
0.7197259999999996,0.56756736,1.11699603
0.7202149999999996,0.56296647,1.12041972
0.7207030000000003,0.57684762,1.11597579
0.7211910000000001,0.57256065,1.11849696
0.721679,0.566037,1.11697641
0.7221679999999999,0.58495068,1.11444543
0.7226559999999997,0.57979062,1.11929157
0.7231439999999996,0.57212901,1.11100212
0.7236320000000003,0.56852874,1.11760425
0.7241210000000002,0.58512726,1.11419037
0.7246090000000001,0.57079485,1.11318975
0.7250969999999999,0.56188737,1.10946195
0.7255859999999998,0.58113459,1.10400759
0.7260739999999997,0.58385196,1.10315412
0.7265620000000004,0.57693591,1.09791558
0.7270500000000002,0.57369861,1.10285001
0.7275390000000002,0.59745843,1.10457657
0.728027,0.58680477,1.10132946
0.7285149999999998,0.57824064,1.10318355
0.7290039999999998,0.58450923,1.10349747
0.7294919999999996,0.58657914,1.10249685
0.7299800000000003,0.56963727,1.10428227
0.7304680000000001,0.56657655,1.10739204
0.7309570000000001,0.58455828,1.10189844
0.7314449999999999,0.57066732,1.10221236
0.7319329999999997,0.56782242,1.09866114
0.7324219999999997,0.58088934,1.09309887
0.7329100000000004,0.59408379,1.08937107
0.7333980000000002,0.58388139,1.08406386
0.733886,0.57248217,1.08699705
0.734375,0.58905126,1.08580023
0.7348629999999998,0.5929164,1.08339678
0.7353509999999996,0.57160908,1.08992043
0.7358399999999996,0.57605301,1.08885114
0.7363280000000003,0.5819292,1.08893943
0.7368160000000001,0.57552327,1.09515897
0.737304,0.56625282,1.09768995
0.7377929999999999,0.57097143,1.09508049
0.7382809999999997,0.58472505,1.09770957
0.7387689999999996,0.56943126,1.0960713
0.7392570000000003,0.5678028,1.10031903
0.7397460000000002,0.58451904,1.09692477
0.7402340000000001,0.56831292,1.1037231
0.7407219999999999,0.5747679,1.09923993
0.7412109999999998,0.57638655,1.10816703
0.7416989999999997,0.58301811,1.1015649
0.7421870000000004,0.57011796,1.10299716
0.7426750000000002,0.57579795,1.11113946
0.7431640000000002,0.57813273,1.10891259
0.743652,0.56743002,1.11379797
0.7441399999999998,0.57139326,1.1127483
0.7446289999999998,0.56540916,1.12045896
0.7451169999999996,0.57880962,1.11167901
0.7456050000000003,0.57372804,1.11921309
0.7460930000000001,0.57564099,1.11753558
0.7465820000000001,0.56028834,1.11846753
0.7470699999999999,0.57220749,1.11862449
0.7475579999999997,0.57263913,1.12067478
0.7480469999999997,0.56428101,1.12115547
0.7485350000000004,0.57016701,1.1158875
0.7490230000000002,0.57624921,1.11899727
0.749511,0.58019283,1.11613275
0.75,0.57416949,1.11437676
0.7504879999999998,0.57034359,1.11699603
0.7509759999999996,0.57876057,1.11362139
0.7514649999999996,0.5721192,1.11305241
0.7519530000000003,0.56340792,1.11730995
0.7524410000000001,0.58429341,1.11318975
0.752929,0.57364956,1.12120452
0.7534179999999999,0.57968271,1.11182616
0.7539059999999997,0.56611548,1.12104756
0.7543939999999996,0.58545099,1.12209723
0.7548820000000003,0.57913335,1.11806532
0.7553710000000002,0.55910133,1.12763007
0.7558590000000001,0.57439512,1.11956625
0.7563469999999999,0.57950613,1.11749634
0.7568359999999998,0.56832273,1.11456315
0.7573239999999997,0.5540688,1.11170844
0.7578120000000004,0.57493467,1.11260115
0.7583000000000002,0.58454847,1.10655819
0.7587890000000002,0.5692743,1.1063718
0.759277,0.57325716,1.09694439
0.7597649999999998,0.58841361,1.09353051
0.7602539999999998,0.5818311,1.09583586
0.7607419999999996,0.56242692,1.09237293
0.7612300000000003,0.57000024,1.09771938
0.7617180000000001,0.59294583,1.09232388
0.7622070000000001,0.57230559,1.09393272
0.7626949999999999,0.5627997,1.09262799
0.7631829999999997,0.58844304,1.09407006
0.7636719999999997,0.59010093,1.0945017
0.7641600000000004,0.56504619,1.09485486
0.7646480000000002,0.56975499,1.09866114
0.765136,0.59951853,1.09758204
0.765625,0.57033378,1.09775862
0.7661129999999998,0.56327058,1.09961271
0.7666009999999996,0.58535289,1.10571453
0.7670899999999996,0.59039523,1.10513574
0.7675780000000003,0.56145573,1.10312469
0.7680660000000001,0.55932696,1.11035466
0.768554,0.5927202,1.10273229
0.7690429999999999,0.57331602,1.10181996
0.7695309999999997,0.55555992,1.10822589
0.7700189999999996,0.58629465,1.0993086
0.7705070000000003,0.59293602,1.10182977
0.7709960000000002,0.57328659,1.10115288
0.7714840000000001,0.57091257,1.09858266
0.7719719999999999,0.59848848,1.10022093
0.7724609999999998,0.59374044,1.09723869
0.7729489999999997,0.56213262,1.10294811
0.7734370000000004,0.5801634,1.10840247
0.7739250000000002,0.58600035,1.10827494
0.7744140000000002,0.56924487,1.10760786
0.774902,0.5627997,1.11257172
0.7753899999999998,0.58613769,1.10642085
0.7758789999999998,0.58642218,1.10962872
0.7763669999999996,0.56373165,1.11291507
0.7768550000000003,0.57093219,1.11141414
0.7773430000000001,0.58668705,1.11051162
0.7778320000000001,0.57959442,1.11423942
0.7783199999999999,0.56841102,1.11175749
0.7788079999999997,0.58318488,1.11131604
0.7792969999999997,0.59767425,1.11114927
0.7797850000000004,0.57358089,1.11825171
0.7802730000000002,0.56843064,1.1164761
0.780761,0.57935898,1.11340557
0.78125,0.57720078,1.11489669
0.7817379999999998,0.567999,1.11413151
0.7822259999999996,0.56995119,1.11476916
0.7827149999999996,0.58112478,1.11178692
0.7832030000000003,0.57458151,1.10912841
0.7836910000000001,0.57350241,1.10579301
0.784179,0.57425778,1.10374272
0.7846679999999999,0.58181148,1.09447227
0.7851559999999997,0.56815596,1.10991321
0.7856439999999996,0.56092599,1.10061333
0.7861320000000003,0.56592909,1.10065257
0.7866210000000002,0.57936879,1.09853361
0.7871090000000001,0.56290761,1.09493334
0.7875969999999999,0.56678256,1.09296153
0.7880859999999998,0.58970853,1.09424664
0.7885739999999997,0.5939955,1.09716021
0.7890620000000004,0.56728287,1.0935207
0.7895500000000002,0.58019283,1.09223559
0.7900390000000002,0.59701698,1.10121174
0.790527,0.5703534,1.09904373
0.7910149999999998,0.55843425,1.1008782
0.7915039999999998,0.57775014,1.11271887
0.7919919999999996,0.5969385,1.10473353
0.7924800000000003,0.55528524,1.11315051
0.7929680000000001,0.56572308,1.10360538
0.7934570000000001,0.59093478,1.1110806
0.7939449999999999,0.58387158,1.10698002
0.7944329999999997,0.56206395,1.10771577
0.7949219999999997,0.57924126,1.11563244
0.7954100000000004,0.5966442,1.11003093
0.7958980000000002,0.57391443,1.10740185
0.796386,0.56342754,1.1106882
0.796875,0.59433885,1.10899107
0.7973629999999998,0.5917392,1.10945214
0.7978509999999996,0.55376469,1.11386664
0.7983399999999996,0.57592548,1.11515175
0.7988280000000003,0.59341671,1.11266982
0.7993160000000001,0.57740679,1.11450429
0.799804,0.56305476,1.1176533
0.8002929999999999,0.58175262,1.11727071
0.8007809999999997,0.58870791,1.11698622
0.8012689999999996,0.5653503,1.12335291
0.8017570000000003,0.55868931,1.12235229
0.8022460000000002,0.58459752,1.11297393
0.8027340000000001,0.57218787,1.12170483
0.8032219999999999,0.55689408,1.11796722
0.8037109999999998,0.56521296,1.1176533
0.8041989999999997,0.57923145,1.11976245
0.8046870000000004,0.56636073,1.11731976
0.8051750000000002,0.55361754,1.11662325
0.8056640000000002,0.57739698,1.11335652
0.806152,0.58139946,1.1087262
0.8066399999999998,0.56019024,1.10757843
0.8071289999999998,0.56905848,1.10698002
0.8076169999999996,0.5877171,1.10292849
0.8081050000000003,0.57111858,1.10297754
0.8085930000000001,0.5691762,1.09790577
0.8090820000000001,0.57901563,1.10285001
0.8095699999999999,0.58789368,1.09749375
0.8100579999999997,0.56470284,1.10385063
0.8105469999999997,0.5644674,1.10165319
0.8110350000000004,0.58745223,1.10039751
0.8115230000000002,0.58098744,1.10143737
0.812011,0.57399291,1.09956366
0.8125,0.57323754,1.10165319
0.8129879999999998,0.59853753,1.09766052
0.8134759999999996,0.58852152,1.10203578
0.8139649999999996,0.57439512,1.10365443
0.8144530000000003,0.58175262,1.1001915
0.8149410000000001,0.59444676,1.10299716
0.815429,0.58007511,1.10570472
0.8159179999999999,0.57278628,1.10773539
0.8164059999999997,0.59058162,1.1115711
0.8168939999999996,0.58871772,1.11074706
0.8173820000000003,0.5701572,1.1077452
0.8178710000000002,0.58076181,1.10825532
0.8183590000000001,0.593505,1.10909898
0.8188469999999999,0.58211559,1.10879487
0.8193359999999998,0.56389842,1.1022516
0.8198239999999997,0.58472505,1.10380158
0.8203120000000004,0.59956758,1.09951461
0.8208000000000002,0.56755755,1.09443303
0.8212890000000002,0.56861703,1.09561023
0.821777,0.59896917,1.09910259
0.8222649999999998,0.5942898,1.09608111
0.8227539999999998,0.57384576,1.09708173
0.8232419999999996,0.58570605,1.09709154
0.8237300000000003,0.59388759,1.09949499
0.8242180000000001,0.57405177,1.09899468
0.8247070000000001,0.56209338,1.10739204
0.8251949999999999,0.59196483,1.1031345
0.8256829999999997,0.58458771,1.10439999
0.8261719999999997,0.56788128,1.10269305
0.8266600000000004,0.57174642,1.11214989
0.8271480000000002,0.59349519,1.10740185
0.827636,0.57884886,1.1066661
0.828125,0.55515771,1.11688812
0.8286129999999998,0.58792311,1.10109402
0.8291009999999996,0.58550985,1.10507688
0.8295899999999996,0.56980404,1.10275191
0.8300780000000003,0.57419892,1.09818045
0.8305660000000001,0.59446638,1.10238894
0.831054,0.58736394,1.10199654
0.8315429999999999,0.57166794,1.09662066
0.8320309999999997,0.57658275,1.10110383
0.8325189999999996,0.59971473,1.0983276
0.8330070000000003,0.57596472,1.10729394
0.8334960000000002,0.56112219,1.10673477
0.8339840000000001,0.57630807,1.10407626
0.8344719999999999,0.58188996,1.110492
0.8349609999999998,0.57017682,1.10789235
0.8354489999999997,0.55944468,1.11662325
0.8359370000000004,0.59062086,1.11234609
0.8364250000000002,0.57541536,1.114416
0.8369140000000002,0.56471265,1.11460239
0.837402,0.58053618,1.11513213
0.8378899999999998,0.58141908,1.11864411
0.8383789999999998,0.56374146,1.11189483
0.8388669999999996,0.56165193,1.11671154
0.8393550000000003,0.58168395,1.1169666
0.8398430000000001,0.57301191,1.11250305
0.8403320000000001,0.55229319,1.11280716
0.8408199999999999,0.57194262,1.10898126
0.8413079999999997,0.58331241,1.11358215
0.8417969999999997,0.57009834,1.10971701
0.8422850000000004,0.57370842,1.11024675
0.8427730000000002,0.57943746,1.11164958
0.843261,0.57955518,1.10871639
0.84375,0.56402595,1.11425904
0.8442379999999998,0.55581498,1.11246381
0.8447259999999996,0.57316887,1.11367044
0.8452149999999996,0.56805786,1.11420999
0.8457030000000003,0.56626263,1.11573054
0.8461910000000001,0.57976119,1.11499479
0.846679,0.58496049,1.11396474
0.8471679999999999,0.57347298,1.11672135
0.8476559999999997,0.56906829,1.11515175
0.8481439999999996,0.58633389,1.11350367
0.8486320000000003,0.56644902,1.11993903
0.8491210000000002,0.56692971,1.11132585
0.8496090000000001,0.57510144,1.12009599
0.8500969999999999,0.57843684,1.11668211
0.8505859999999998,0.57044169,1.11577959
0.8510739999999997,0.56362374,1.11405303
0.8515620000000004,0.58336146,1.10595978
0.8520500000000002,0.57617073,1.11369006
0.8525390000000002,0.57261951,1.10790216
0.853027,0.58110516,1.10677401
0.8535149999999998,0.58441113,1.10614617
0.8540039999999998,0.57489543,1.10335032
0.8544919999999996,0.57575871,1.10653857
0.8549800000000003,0.57513087,1.10541042
0.8554680000000001,0.57549384,1.10004435
0.8559570000000001,0.57616092,1.10621484
0.8564449999999999,0.57748527,1.10151585
0.8569329999999997,0.57115782,1.09854342
0.8574219999999997,0.57456189,1.09569852
0.8579100000000004,0.5771223,1.10337975
0.8583980000000002,0.5784957,1.10002473
0.858886,0.58545099,1.0979352
0.859375,0.5843817,1.10981511
0.8598629999999998,0.58303773,1.0973466
0.8603509999999996,0.57796596,1.10856924
0.8608399999999996,0.58734432,1.11155148
0.8613280000000003,0.58188996,1.10821608
0.8618160000000001,0.5710401,1.10875563
0.862304,0.57942765,1.11329766
0.8627929999999999,0.58216464,1.1189286
0.8632809999999997,0.57430683,1.11406284
0.8637689999999996,0.57156003,1.11183597
0.8642570000000003,0.574866,1.11662325
0.8647460000000002,0.57861342,1.10804931
0.8652340000000001,0.56595852,1.11162015
0.8657219999999999,0.58125231,1.09914183
0.8662109999999998,0.57893715,1.1020554
0.8666989999999997,0.58449942,1.0939131
0.8671870000000004,0.57880962,1.09068561
0.8676750000000002,0.58380291,1.09463904
0.8681640000000002,0.58749147,1.08698724
0.868652,0.57738717,1.09429569
0.8691399999999998,0.58768767,1.09124478
0.8696289999999998,0.5843817,1.09553175
0.8701169999999996,0.58171338,1.09423683
0.8706050000000003,0.57471885,1.0983276
0.8710930000000001,0.58875696,1.09904373
0.8715820000000001,0.57078504,1.10116269
0.8720699999999999,0.57307077,1.10285982
0.8725579999999997,0.56751831,1.10642085
0.8730469999999997,0.57961404,1.10017188
0.8735350000000004,0.57451284,1.10678382
0.8740230000000002,0.56494809,1.10373291
0.874511,0.57122649,1.10148642
0.875,0.56639997,1.10586168
0.8754879999999998,0.57812292,1.09458999
0.8759759999999996,0.56665503,1.09676781
0.8764649999999996,0.58637313,1.08909639
0.8769530000000003,0.57865266,1.08755622
0.8774410000000001,0.57358089,1.08628092
0.877929,0.57665142,1.07901171
0.8784179999999999,0.58292001,1.08137592
0.8789059999999997,0.56766546,1.08328887
0.8793939999999996,0.57429702,1.08097371
0.8798820000000003,0.59258286,1.08397557
0.8803710000000002,0.57871152,1.08372051
0.8808590000000001,0.56448702,1.08772299
0.8813469999999999,0.57068694,1.09287324
0.8818359999999998,0.58187034,1.09687572
0.8823239999999997,0.55756116,1.10966796
0.8828120000000004,0.56785185,1.11388626
0.8833000000000002,0.58158585,1.11748653
0.8837890000000002,0.56934297,1.12503042
0.884277,0.55942506,1.13397714
0.8847649999999998,0.55710009,1.14157989
0.8852539999999998,0.5637807,1.14288462
0.8857419999999996,0.55896399,1.14778962
0.8862300000000003,0.55866969,1.15607907
0.8867180000000001,0.57193281,1.14934941
0.8872070000000001,0.57138345,1.15253766
0.8876949999999999,0.56470284,1.15330284
0.8881829999999997,0.55881684,1.15309683
0.8886719999999997,0.58537251,1.1496339
0.8891600000000004,0.57330621,1.1518902
0.8896480000000002,0.56098485,1.14615135
0.890136,0.57226635,1.14110901
0.890625,0.57787767,1.14329664
0.8911129999999998,0.56302533,1.14108939
0.8916009999999996,0.54542619,1.13567427
0.8920899999999996,0.57101067,1.12704147
0.8925780000000003,0.57455208,1.12367664
0.8930660000000001,0.5539707,1.11722166
0.893554,0.56109276,1.11307203
0.8940429999999999,0.5764356,1.10837304
0.8945309999999997,0.56146554,1.10702907
0.8950189999999996,0.55903266,1.0956789
0.8955070000000003,0.57710268,1.09839627
0.8959960000000002,0.59516289,1.08972423
0.8964840000000001,0.57538593,1.08821349
0.8969719999999999,0.58580415,1.08697743
0.8974609999999998,0.59710527,1.08926316
0.8979489999999997,0.58657914,1.08654579
0.8984370000000004,0.5724135,1.08598662
0.8989250000000002,0.5802615,1.09285362
0.8994140000000002,0.60281469,1.0858689
0.899902,0.57919221,1.08779166
0.9003899999999998,0.57832893,1.08661446
0.9008789999999998,0.59422113,1.0838088
0.9013669999999996,0.59732109,1.07975727
0.9018550000000003,0.57239388,1.08594738
0.9023430000000001,0.58025169,1.07996328
0.9028320000000001,0.5943879,1.08068922
0.9033199999999999,0.57985929,1.07974746
0.9038079999999997,0.57700458,1.07774622
0.9042969999999997,0.58335165,1.07878608
0.9047850000000004,0.59264172,1.07175231
0.9052730000000002,0.5727078,1.07555859
0.905761,0.58126212,1.0763532
0.90625,0.59775273,1.0716444
0.9067379999999998,0.58165452,1.07889399
0.9072259999999996,0.56863665,1.07557821
0.9077149999999996,0.57019644,1.09016568
0.9082030000000003,0.59152338,1.08746793
0.9086910000000001,0.58250799,1.0897929
0.909179,0.56627244,1.09184319
0.9096679999999999,0.58314564,1.0942074
0.9101559999999997,0.59149395,1.10322279
0.9106439999999996,0.57072618,1.10285001
0.9111320000000003,0.56141649,1.10909898
0.9116210000000002,0.57953556,1.10718603
0.9121090000000001,0.57455208,1.11620142
0.9125969999999999,0.56215224,1.1177514
0.9130859999999998,0.57010815,1.11887955
0.9135739999999997,0.57993777,1.11815361
0.9140620000000004,0.58062447,1.11584826
0.9145500000000002,0.57551346,1.11715299
0.9150390000000002,0.59120946,1.1158875
0.915527,0.5871285,1.11698622
0.9160149999999998,0.57679857,1.11719223
0.9165039999999998,0.57995739,1.12414752
0.9169919999999996,0.59254362,1.12058649
0.9174800000000003,0.58412664,1.12231305
0.9179680000000001,0.57034359,1.11778083
0.9184570000000001,0.57657294,1.1181438
0.9189449999999999,0.58749147,1.11973302
0.9194329999999997,0.58449942,1.11913461
0.9199219999999997,0.56493828,1.12097889
0.9204100000000004,0.58333203,1.11437676
0.9208980000000002,0.59564358,1.11763368
0.921386,0.58631427,1.12197951
0.921875,0.58274343,1.1202039
0.9223629999999998,0.5922297,1.12781646
0.9228509999999996,0.5934069,1.12415733
0.9233399999999996,0.57875076,1.12565826
0.9238280000000003,0.58303773,1.13248602
0.9243160000000001,0.59852772,1.12977846
0.924804,0.57674952,1.13806791
0.9252929999999999,0.575847,1.13287842
0.9257809999999997,0.59285754,1.14026535
0.9262689999999996,0.59632047,1.13773437
0.9267570000000003,0.58205673,1.12955283
0.9272460000000002,0.58258647,1.13670432
0.9277340000000001,0.59912613,1.13401638
0.9282219999999999,0.58724622,1.1315835
0.9287109999999998,0.56902905,1.13028858
0.9291989999999997,0.58417569,1.11948777
0.9296870000000004,0.59683059,1.11242457
0.9301750000000002,0.57803463,1.10564586
0.9306640000000002,0.58123269,1.09568871
0.931152,0.59678154,1.08581985
0.9316399999999998,0.59622237,1.07563707
0.9321289999999998,0.5823216,1.07367507
0.9326169999999996,0.58550004,1.0606572
0.9331050000000003,0.59951853,1.05806736
0.9335930000000001,0.58397949,1.05326046
0.9340820000000001,0.5645655,1.05019974
0.9345699999999999,0.58280229,1.04603049
0.9350579999999997,0.57779919,1.04352894
0.9355469999999997,0.55609947,1.04155713
0.9360350000000004,0.55868931,1.03772142
0.9365230000000002,0.57909411,1.03494519
0.937011,0.57616092,1.03916349
0.9375,0.55885608,1.03556322
0.9379879999999998,0.5795748,1.03682871
0.9384759999999996,0.59974416,1.03939893
0.9389649999999996,0.57876057,1.04617764
0.9394530000000003,0.57700458,1.05034689
0.9399410000000001,0.5965461,1.05654681
0.940429,0.58609845,1.07032005
0.9409179999999999,0.57011796,1.07687313
0.9414059999999997,0.56377089,1.09583586
0.9418939999999996,0.58182129,1.10233008
0.9423820000000003,0.56311362,1.11400398
0.9428710000000002,0.54696636,1.12533453
0.9433590000000001,0.5702553,1.12738482
0.9438469999999999,0.56419272,1.1392353
0.9443359999999998,0.55303875,1.14373809
0.9448239999999997,0.55449063,1.14722064
0.9453120000000004,0.57453246,1.14920226
0.9458000000000002,0.56372184,1.15309683
0.9462890000000002,0.55355868,1.15426422
0.946777,0.56930373,1.15359714
0.9472649999999998,0.5789862,1.15613793
