1.0,-0.26853387245911975,0.5242026139544909
1.000125,0.0043021194975709776,0.5242039735389061
1.00025,0.5499737324136316,-0.07373377396706138
1.000375,0.004302861492326393,0.8231621219295289
1.0005,-0.5413680094289219,0.22522437442356114
1.000625,-1.08703888035017,-0.6716405536573418
1.00075,0.2771395954438296,-0.07372833562939962
1.000875,0.2771399664412073,0.2252284531768074
1.001,1.0956729808722125,0.2252298127612229
1.001125,-1.0870373963606592,0.8231702794360214
1.00125,0.5499767003926535,-0.372678326513473
1.001375,-0.26852979148796474,-0.07372153770732259
1.0015,-0.26852942049058703,0.22523525109888465
1.001625,-0.8142002914118354,-0.07371881853849183
1.00175,-1.3598711623331405,-0.37267288817581123
1.001875,0.00430731346085933,0.5242230077207222
1.002,0.2771433054176069,0.5242243673051374
1.002125,0.8228406988892991,0.5242257268895529
1.00225,-1.632731079858631,0.22524340860537717
1.002375,0.004308797450370161,-0.0737106610319993
1.0025,-0.26852645251156515,-0.07370930144758381
1.002625,1.3685134247974928,-0.07370794186316831
1.00275,-0.26852571051680973,-0.37266201150048794
1.002875,-0.8141965814380581,0.5242338843960455
1.003,0.0043106524372587,-0.07370386310992205
1.003125,0.822843666868321,-0.3726579327472417
1.00325,-1.3598667103646076,0.22525428528070046
1.003375,0.004311765429392045,0.22525564486511596
1.0035,-0.5413591054918563,-0.07369842477226052
1.003625,0.8228451508578318,0.22525836403394672
1.00375,-0.26852274253778785,0.22525972361836222
1.003875,0.27714887037827274,0.5242447610713687
1.004,-0.5413576215023455,0.5242461206557842
1.004125,0.27714961237302815,-0.07369162685018327
1.00425,-0.268521258548277,-0.073690267265768
1.004375,0.2771503543677838,0.5242501994090305
1.0045,-0.5413561375128344,-0.073687548096937
1.004625,0.5499867173218522,0.5242529185778613
1.00475,0.5499870883192299,-0.37264025814984114
1.004875,0.8228488608316091,0.5242556377466923
1.005,-0.5413546535233236,-0.9705483974245939
1.005125,-0.5413542825259459,-0.6715916086183866
1.00525,0.004317330390057883,-0.07367939059044448
1.005375,-0.26851791957187743,-0.07367803100602921
1.0055,0.8228507158184977,-0.3726321006433486
1.005625,1.0956867077751886,0.22528011738459353
1.00575,0.004318814379568936,-0.37262938147451785
1.005875,0.2771548063363165,-0.07367259266836745
1.006,-0.8141873065036147,0.524267874006431
1.006125,-0.814186935506237,-0.3726253027212716
1.00625,1.368524183721447,0.5242705931752618
1.006375,-0.5413505725521686,0.22528827489108605
1.0065,0.8228536837975196,-0.9705320824116088
1.006625,-0.26851420959810013,-0.07366443516187493
1.00675,0.5499930242772735,-0.07366307557745944
1.006875,0.2771577743153384,0.5242773910973388
1.007,0.8228551677870306,0.5242787506817543
1.007125,-0.5413483465679021,-0.3726144260459481
1.00725,0.5499945082667845,-0.0736576372397979
1.007375,-0.26851198361383366,-0.07365627765538241
1.0075,0.27715962930222693,-0.07365491807096691
1.007625,-0.8141824835377043,0.5242855486038314
1.00775,1.0956930147306099,-0.07365219890213615
1.007875,0.00432512133499019,-0.07365083931772065
1.008,-0.8141813705455712,0.5242896273570776
1.008125,0.2771614842891157,-0.3726035493706248
1.00825,0.8228588777608079,-0.07364676056447439
1.008375,-0.8141802575534378,0.22531002824173263
1.0085,0.5499982182405618,-0.07364404139564362
1.008625,-0.26850827364005636,-0.07364268181122813
1.00875,0.8228603617503187,-0.6715521806703395
1.008875,0.549999331232695,0.8232545736697774
1.009,-0.5413427816072363,0.8232559332541929
1.009125,1.6413683376204478,-0.0736372434735666
1.00925,0.5500004442248281,-0.0736358838891511
1.009375,-0.8141772895744159,0.5243045827856474
1.0095,-0.2685056766584122,0.22532226450147141
1.009625,-0.5413409266203475,-0.37258723435763974
1.00975,-0.5413405556229698,0.2253249836703024
1.009875,-0.5413401846255921,0.5243100211233089
1.01,1.095699692683409,-0.07362772638265858
1.010125,0.004331799287789373,-0.07362636679824308
1.01025,-0.26850345067414594,0.22533042200796394
1.010375,0.004332541282544788,0.8232708886827624
1.0105,-0.5413383296387035,-0.3725777172667317
1.010625,0.004333283277300426,0.2253345007612102
1.01075,-0.2685019666846349,-0.07361956887616605
1.010875,0.2771696462314257,-0.07361820929175078
1.011,0.8228670397031179,0.5243222573830477
1.011125,0.2771703882261811,0.22533993909887196
1.01125,-0.5413361036544371,0.22534129868328723
