Time (s),Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2)
0.0,0.136817361831665,-0.0988831526756287,-0.18076110534668002
0.000606060606060606,0.227828104019165,-0.165943699550629,0.0635308868408201
0.00121212121212121,0.144002420425415,-0.13241342611312898,0.14496155090332
0.00181818181818182,0.189507791519165,0.0256578629493713,-0.10172546081542999
0.00242424242424242,0.227828104019165,-0.0390076643943787,0.010840457153320101
0.00303030303030303,-0.07154933738708501,-0.050982762050628704,-0.13286071472168
0.00363636363636364,-0.061969259262085,0.016077784824371298,-0.0586151092529299
0.00424242424242424,-0.021253927230835,-0.07493295736312869,0.09466614074707
0.00484848484848485,-0.27752101707458504,-0.15157358236312898,0.0467657501220701
0.00545454545454545,-0.08112941551208501,-0.0988831526756287,-0.09933044128417999
0.00606060606060606,-0.15777004051208499,0.116668605136871,-0.06819518737793
0.00666666666666667,-0.08112941551208501,-0.15636362142562898,-0.046640011596679895
0.00727272727272727,0.014671365737915,-0.050982762050628704,-0.0610101287841799
0.00787878787878788,-0.119449728012085,0.0711632340431213,-0.09454040222168
0.00848484848484848,0.029041482925415,-0.0557728011131287,0.039580691528320104
0.00909090909090909,0.15597751808166502,0.0639781754493713,0.23118225402832
0.0096969696969697,-0.023648946762085,-0.029427586269378702,0.38446350402832
0.0103030303030303,0.017066385269165,-0.103673191738129,-0.20471130065918
0.0109090909090909,0.00269626808166501,-0.0533777815818787,0.60241028137207
0.0115151515151515,-0.215250509262085,0.0591881363868713,0.20962707824707
0.0121212121212121,-0.124239767074585,-0.0270325667381287,-0.23584655456543002
0.0127272727272727,0.076941873550415,-0.12522836751937902,0.36051330871582
0.0133333333333333,-0.253570821762085,-0.0366126448631287,0.00126037902832005
0.0139393939393939,-0.222435567855835,0.0711632340431213,0.0539508087158201
0.0145454545454545,-0.07394435691833501,-0.0246375472068787,-0.08256530456543
0.0151515151515152,-0.20806545066833498,0.0543980973243713,0.21441711730957
0.0157575757575758,0.064966775894165,-0.07972299642562869,0.23836731262206998
0.0163636363636364,-0.00688381004333499,-0.21623910970687898,0.0180255157470701
0.016969696969697,-0.038019063949585,0.09271840982437131,-0.12567565612793
0.0175757575757576,0.0050912876129150094,0.200494288730621,-0.07298522644043
0.0181818181818182,0.055386697769165,-0.0414026839256287,0.21681213684081999
0.0187878787878788,0.17034763526916502,-0.0485877425193787,0.29105774230957004
0.0193939393939394,-0.100289571762085,-0.0653528792381287,0.27429260559082
0.02,-0.00927882957458499,-0.280904637050629,0.17370178527831998
0.0206060606060606,0.17992771339416502,-0.08930307455062869,0.13059143371582
0.0212121212121212,-0.15298000144958498,-0.0605628401756287,0.19286194152831998
0.0218181818181818,-0.18890529441833498,-0.13720346517562898,0.11622131652832
0.0224242424242424,-0.061969259262085,-0.27850961751937897,-0.12567565612793
0.023030303030303,-0.14818996238708498,-0.182708836269379,-0.30051208190918
0.0236363636363636,-0.030834005355835,-0.134808445644379,-0.0346649139404299
0.0242424242424242,0.014671365737915,-0.08930307455062869,-0.18076110534668002
0.0248484848484848,-0.00688381004333499,-0.050982762050628704,-0.0035296600341799497
0.0254545454545455,0.110472146987915,-0.08690805501937869,0.37248840637207004
0.0260606060606061,-0.105079610824585,0.09750844888687131,0.16172668762207
0.0266666666666667,-0.038019063949585,-0.08451303548812869,-0.044244992065429894
0.0272727272727273,0.223038064956665,-0.13241342611312898,-0.20710632019043002
0.0278787878787879,0.012276346206665,0.14780385904312102,-0.0394549530029299
0.0284848484848485,0.064966775894165,0.13822378091812101,0.21920715637207
0.0290909090909091,0.017066385269165,0.0328429215431213,-0.09454040222168
0.0296969696969697,-0.07394435691833501,-0.0557728011131287,0.015630496215820102
0.0303030303030303,-0.093104513168335,-0.0390076643943787,0.06592590637207
0.0309090909090909,-0.114659688949585,-0.185103855800629,0.19046692199707
0.0315151515151515,0.139212381362915,-0.153968601894379,0.10664123840332
0.0321212121212121,-0.102684591293335,0.08553335123062131,-0.051430050659179896
0.0327272727272727,0.017066385269165,-0.010267430019378701,-0.00113464050292995
0.0333333333333333,0.208667947769165,-0.09169809408187869,0.14496155090332
0.0339393939393939,-0.105079610824585,-0.08211801595687869,0.12340637512207
0.0345454545454545,0.09610202980041499,-0.07732797689437869,0.0491607696533201
0.0351515151515151,0.074546854019165,-0.0342176253318787,0.26950256652832
0.0357575757575758,-0.093104513168335,-0.0629578597068787,0.22160217590332
0.0363636363636364,0.021856424331665,0.111878566074371,0.07550598449707001
0.036969696969697,0.012276346206665,0.0280528824806213,0.21920715637207
0.0375757575757576,0.177532693862915,-0.07253793783187869,0.32458801574707
0.0381818181818182,0.00748630714416501,-0.0964881331443787,0.0491607696533201
0.0387878787878788,-0.105079610824585,-0.0222425276756287,-0.046640011596679895
0.0393939393939394,-0.049994161605834996,0.0639781754493713,-0.21908141784668
0.04,-0.18890529441833498,-0.07493295736312869,-0.14723083190918002
0.0406060606060606,-0.119449728012085,-0.185103855800629,0.10903625793457
0.0412121212121212,0.0050912876129150094,-0.08690805501937869,0.0132354766845701
0.0418181818181818,0.036226541519165004,0.107088527011871,0.19286194152831998
0.0424242424242424,-0.121844747543335,-0.127623387050629,-0.07538024597168
0.043030303030303,-0.016463888168335,-0.0246375472068787,-0.11849059753418
0.0436363636363636,-0.030834005355835,0.0184728043556213,0.23836731262206998
0.0442424242424242,-0.13381984519958498,-0.0461927229881287,-0.00592467956542995
0.0448484848484848,-0.018858907699585,-0.103673191738129,0.0587408477783201
0.0454545454545455,0.14160740089416501,-0.029427586269378702,0.0036553985595700503
0.0460606060606061,-0.0020937709808349896,0.011287745761871299,-0.08256530456543
0.0466666666666667,-0.109869649887085,-0.0270325667381287,0.09945617980957
0.0472727272727273,0.019461404800415,-0.0342176253318787,0.010840457153320101
0.0478787878787879,0.057781717300415,0.0711632340431213,-0.020294796752929903
0.0484848484848485,0.134422342300415,0.0783482926368713,0.12340637512207
0.0490909090909091,-0.030834005355835,0.0520030777931213,-0.017899777221679902
0.0496969696969697,0.081731912612915,-0.15636362142562898,0.0347906524658201
0.0503030303030303,0.038621561050415004,-0.118043308925629,0.00844543762207005
0.0509090909090909,-0.057179220199585,0.0591881363868713,0.0611358673095701
0.0515151515151515,0.055386697769165,-0.07014291830062869,0.17130676574707
0.0521212121212121,-0.112264669418335,-0.029427586269378702,0.0060504180908200495
0.0527272727272727,0.057781717300415,-0.0581678206443787,0.0180255157470701
0.0533333333333333,-0.126634786605835,-0.0246375472068787,-0.0250848358154299
0.0539393939393939,-0.13860988426208498,-0.0366126448631287,0.14017151184082
0.0545454545454545,-0.038019063949585,0.0136827652931213,0.15214660949706998
0.0551515151515152,0.110472146987915,-0.07732797689437869,-0.0370599334716799
0.0557575757575758,0.17992771339416502,-0.19707895345687898,0.09227112121582
0.0563636363636364,-0.07154933738708501,-0.09409311361312869,0.18567688293457
0.056969696969697,-0.07154933738708501,0.0184728043556213,0.10903625793457
0.0575757575757576,-0.141004903793335,-0.0581678206443787,-0.0298748748779299
0.0581818181818182,0.031436502456665,-0.0964881331443787,0.13298645324706998
0.0587878787878788,-0.085919454574585,0.0448180191993713,0.19046692199707
0.0593939393939394,0.144002420425415,0.0735582535743713,0.17370178527831998
0.06,0.021856424331665,-0.194683933925629,0.027605593872070098
0.0606060606060606,-0.07873439598083501,-0.000687351894378656,-0.30290710144043
0.0612121212121212,-0.069154317855835,0.0591881363868713,-0.17836608581543
0.0618181818181818,-0.028438985824585,0.0520030777931213,0.00844543762207005
0.0624242424242424,-0.042809103012084994,0.011287745761871299,0.23118225402832
0.063030303030303,-0.14818996238708498,-0.130018406581879,0.0563458282470701
0.0636363636363636,0.10568210792541499,0.135828761386871,-0.18794616394043
0.0642424242424242,0.069756814956665,-0.0461927229881287,0.00126037902832005
0.0648484848484848,0.218248025894165,-0.194683933925629,0.0635308868408201
0.0654545454545455,-0.191300313949585,-0.08211801595687869,0.0323956329345701
0.0660606060606061,-0.13860988426208498,-0.0437977034568787,0.06592590637207
0.0666666666666667,0.064966775894165,-0.0342176253318787,0.20244201965331998
0.0672727272727273,-0.14339992332458498,0.0831383316993713,0.041975711059570105
0.0678787878787879,0.134422342300415,-0.122833347988129,0.0132354766845701
0.0684848484848485,-0.00927882957458499,-0.0414026839256287,-0.0346649139404299
0.0690909090909091,-0.275125997543335,-0.0485877425193787,0.30542785949707
0.0696969696969697,-0.047599142074584995,-0.0533777815818787,0.79640686340332
0.0703030303030303,0.148792459487915,0.0831383316993713,0.22399719543457
0.0709090909090909,0.00269626808166501,-0.010267430019378701,0.53534973449707
0.0715151515151515,-0.136214864730835,-0.07014291830062869,0.20004700012207
0.0721212121212121,0.038621561050415004,-0.14199350423812898,-0.10412048034667999
0.0727272727272727,-0.08112941551208501,-0.127623387050629,0.00126037902832005
0.0733333333333333,-0.191300313949585,0.09990346841812131,-0.18315612487793
0.0739393939393939,0.033831521987915,0.0352379410743713,0.12101135559082
0.0745454545454545,-0.25836086082458504,-0.204264012050629,0.07071594543457001
0.0751515151515151,-0.24399074363708498,-0.08451303548812869,-0.17597106628418002
0.0757575757575758,-0.026043966293335,-0.07493295736312869,-0.10891051940917999
0.0763636363636364,0.064966775894165,-0.163548680019379,0.17370178527831998
0.076969696969697,0.093707010269165,0.169359034824371,-0.051430050659179896
0.0775757575757576,-0.105079610824585,0.0807433121681213,0.15693664855956999
0.0781818181818182,-0.07154933738708501,-0.266534519863129,-0.00592467956542995
0.0787878787878788,-0.00448879051208499,-0.0198475081443787,-0.0298748748779299
0.0793939393939394,0.00748630714416501,0.016077784824371298,0.32458801574707
0.08,-0.0020937709808349896,-0.256954441738129,0.24076233215332
0.0806060606060606,-0.109869649887085,-0.15157358236312898,0.14017151184082
0.0812121212121212,0.112867166519165,-0.007872410488128659,0.11861633605957
0.0818181818181818,-0.016463888168335,-0.0246375472068787,0.32458801574707
0.0824242424242424,-0.294286153793335,-0.08211801595687869,0.027605593872070098
0.083030303030303,-0.011673849105835,-0.08930307455062869,-0.0418499725341799
0.0836363636363636,-0.191300313949585,0.0496080582618713,0.08269104309082
0.0842424242424242,-0.172140157699585,0.10229848794937099,0.0323956329345701
0.0848484848484849,0.031436502456665,-0.0246375472068787,0.07790100402832001
0.0854545454545454,0.017066385269165,-0.14199350423812898,0.0587408477783201
0.0860606060606061,0.014671365737915,-0.106068211269379,-0.008319699096679949
0.0866666666666667,0.05059665870666501,0.0280528824806213,-0.0418499725341799
0.0872727272727273,0.0050912876129150094,-0.0174524886131287,-0.0634051483154299
0.0878787878787879,0.069756814956665,0.037632960605621296,0.0539508087158201
0.0884848484848485,0.139212381362915,-0.0222425276756287,0.25513244934081997
0.0890909090909091,-0.033229024887085,-0.118043308925629,0.0611358673095701
0.0896969696969697,0.129632303237915,0.0280528824806213,0.10185119934082
0.0903030303030303,0.110472146987915,-0.0366126448631287,0.18807190246581998
0.0909090909090909,-0.232015645980835,0.09750844888687131,-0.08256530456543
0.0915151515151515,-0.284706075668335,-0.175523777675629,-0.046640011596679895
0.0921212121212121,-0.112264669418335,-0.106068211269379,-0.10651549987792999
0.0927272727272727,0.043411600112915005,0.0735582535743713,-0.17836608581543
0.0933333333333333,-0.038019063949585,-0.0366126448631287,0.027605593872070098
0.0939393939393939,-0.19848537254333498,-0.0318226058006287,0.20483703918457
0.0945454545454545,0.117657205581665,0.011287745761871299,0.13059143371582
0.0951515151515152,0.22064304542541502,0.15259389810562102,0.06832092590332
0.0957575757575758,0.033831521987915,0.123853663730621,0.09945617980957
0.0963636363636364,0.072151834487915,-0.0366126448631287,0.14735657043456998
0.096969696969697,0.045806619644165006,-0.00547739095687866,0.20483703918457
0.0975757575757576,-0.04041408348083499,0.0735582535743713,0.09706116027832
0.0981818181818182,-0.028438985824585,0.0543980973243713,0.09227112121582
0.0987878787878788,0.134422342300415,0.011287745761871299,0.21920715637207
0.0993939393939394,0.084126932144165,-0.050982762050628704,0.23357727355956998
0.1,-0.085919454574585,0.116668605136871,-0.32925231628418
0.100606060606061,-0.028438985824585,0.10469350748062099,0.39164856262207004
0.101212121212121,-0.069154317855835,0.00889272623062134,0.31740295715332
0.101818181818182,0.05059665870666501,-0.050982762050628704,0.14256653137206998
0.102424242424242,0.14160740089416501,-0.101278172206879,0.22878723449707
0.103030303030303,0.14639743995666502,0.10469350748062099,-0.0346649139404299
0.103636363636364,-0.14339992332458498,0.0232628434181213,0.17849182434081998
0.104242424242424,-0.08112941551208501,0.0328429215431213,-0.0538250701904299
0.104848484848485,0.024251443862915,-0.0414026839256287,0.09227112121582
0.105454545454545,-0.014068868637085,-0.103673191738129,0.21920715637207
0.106060606060606,-0.066759298324585,-0.209054051113129,0.07790100402832001
0.106666666666667,-0.167350118637085,-0.0485877425193787,0.12580139465332
0.107272727272727,-0.085919454574585,0.0232628434181213,0.11622131652832
0.107878787878788,-0.119449728012085,-0.182708836269379,-0.046640011596679895
0.108484848484848,0.026646463394165,-0.07732797689437869,-0.20950133972168
0.109090909090909,-0.107474630355835,-0.0581678206443787,0.0036553985595700503
0.10969696969697,-0.17453517723083498,0.00649770669937134,0.26710754699707
0.11030303030303,-0.117054708480835,-0.0390076643943787,0.26710754699707
0.110909090909091,0.15118747901916502,-0.14199350423812898,0.31261291809082004
0.111515151515152,-0.121844747543335,-0.127623387050629,0.08029602355957001
0.112121212121212,-0.18890529441833498,-0.07972299642562869,-0.11130553894043
0.112727272727273,-0.028438985824585,0.011287745761871299,0.19765198059081998
0.113333333333333,-0.057179220199585,-0.0174524886131287,0.11143127746582
0.113939393939394,0.09849704933166499,-0.0198475081443787,0.00126037902832005
0.114545454545455,0.0050912876129150094,-0.08690805501937869,0.10903625793457
0.115151515151515,0.194297830581665,-0.0629578597068787,-0.0538250701904299
0.115757575757576,-0.186510274887085,-0.0437977034568787,-0.008319699096679949
0.116363636363636,-0.291891134262085,-0.08211801595687869,-0.18555114440918002
0.116969696969697,0.064966775894165,-0.06774789876937869,-0.19034118347168
0.117575757575758,-0.14339992332458498,0.0256578629493713,-0.16399596862793
0.118181818181818,-0.059574239730835,-0.00308237142562866,-0.0562200897216799
0.118787878787879,0.055386697769165,0.0280528824806213,0.23118225402832
0.119393939393939,0.10328708839416499,-0.00547739095687866,0.010840457153320101
0.12,0.036226541519165004,-0.0964881331443787,0.025210574340820097
0.120606060606061,0.048201639175415006,-0.237794285488129,0.18567688293457
0.121212121212121,0.086521951675415,-0.130018406581879,-0.14723083190918002
0.121818181818182,0.014671365737915,0.0472130387306213,-0.13765075378418
0.122424242424242,-0.15298000144958498,0.0280528824806213,-0.06580016784668
0.123030303030303,-0.155375020980835,-0.106068211269379,-0.0586151092529299
0.123636363636364,-0.119449728012085,-0.15157358236312898,0.08269104309082
0.124242424242424,0.017066385269165,-0.029427586269378702,-0.08017028503418
0.124848484848485,0.117657205581665,-0.0222425276756287,0.14496155090332
0.125454545454545,-0.018858907699585,0.0735582535743713,0.19525696105957
0.126060606060606,0.029041482925415,-0.07014291830062869,0.0228155548095701
0.126666666666667,0.223038064956665,-0.050982762050628704,0.015630496215820102
0.127272727272727,0.067361795425415,-0.0533777815818787,0.08029602355957001
0.127878787878788,0.093707010269165,-0.08690805501937869,0.19286194152831998
0.128484848484848,0.144002420425415,-0.0988831526756287,0.15933166809082
0.129090909090909,-0.028438985824585,0.00170766763687134,0.11382629699707
0.12969696969697,-0.08112941551208501,-0.122833347988129,0.20244201965331998
0.13030303030303,-0.121844747543335,-0.0485877425193787,0.83233215637207
0.130909090909091,0.213457986831665,0.09271840982437131,0.64073059387207
0.131515151515152,0.041016580581665005,-0.0270325667381287,0.21920715637207
0.132121212121212,0.055386697769165,0.0328429215431213,0.00844543762207005
0.132727272727273,0.009881326675415011,-0.0988831526756287,0.0036553985595700503
0.133333333333333,-0.07154933738708501,0.0256578629493713,0.10903625793457
0.133939393939394,-0.13860988426208498,0.09990346841812131,0.26231750793457004
0.134545454545455,-0.105079610824585,-0.15636362142562898,0.23836731262206998
0.135151515151515,0.052991678237915,0.09511342935562131,-0.19513122253418
0.135757575757576,-0.042809103012084994,0.0496080582618713,0.0515557891845701
0.136363636363636,0.045806619644165006,0.0711632340431213,0.039580691528320104
0.136969696969697,-0.162560079574585,0.011287745761871299,-0.17597106628418002
0.137575757575758,-0.114659688949585,0.0615831559181213,-0.051430050659179896
0.138181818181818,-0.090709493637085,0.09511342935562131,0.044370730590820105
0.138787878787879,-0.038019063949585,0.00649770669937134,0.19525696105957
0.139393939393939,-0.016463888168335,0.133433741855621,0.24076233215332
0.14,-0.14339992332458498,-0.12522836751937902,0.0635308868408201
0.140606060606061,-0.23920070457458498,-0.0270325667381287,-0.15441589050293
0.141212121212121,0.167952615737915,0.00889272623062134,-0.008319699096679949
0.141818181818182,0.038621561050415004,-0.00547739095687866,0.0611358673095701
0.142424242424242,0.00030124855041501196,0.0831383316993713,0.07071594543457001
0.143030303030303,0.060176736831665,0.181334132480621,0.16412170715332
0.143636363636364,-0.014068868637085,0.114273585605621,-0.09214538269043
0.144242424242424,-0.054784200668335,-0.07732797689437869,-0.008319699096679949
0.144848484848485,-0.323026388168335,-0.0126624495506287,-0.14244079284668001
0.145454545454545,-0.141004903793335,-0.07732797689437869,-0.19752624206543
0.146060606060606,-0.141004903793335,-0.07972299642562869,0.09945617980957
0.146666666666667,0.110472146987915,-0.182708836269379,-0.00113464050292995
0.147272727272727,0.00748630714416501,-0.0557728011131287,-0.12328063659668
0.147878787878788,0.14639743995666502,-0.242584324550629,0.0036553985595700503
0.148484848484848,-0.095499532699585,-0.12522836751937902,-0.16399596862793
0.149090909090909,-0.21764552879333499,0.0663731949806213,-0.16160094909668002
0.14969696969697,-0.145794942855835,-0.213844090175629,0.18567688293457
0.15030303030303,-0.011673849105835,-0.0222425276756287,-0.11609557800293
0.150909090909091,0.17034763526916502,-0.173128758144379,-0.00113464050292995
0.151515151515152,0.012276346206665,-0.173128758144379,-0.0586151092529299
0.152121212121212,-0.049994161605834996,-0.0366126448631287,-0.18794616394043
0.152727272727273,0.026646463394165,-0.108463230800629,0.0563458282470701
0.153333333333333,0.055386697769165,-0.106068211269379,0.0491607696533201
0.153939393939394,-0.284706075668335,0.0184728043556213,0.044370730590820105
0.154545454545455,-0.066759298324585,-0.07732797689437869,-0.24542663269043002
0.155151515151515,0.048201639175415006,-0.14678354330062898,-0.0370599334716799
0.155757575757576,-0.200880392074585,0.126248683261871,-0.16639098815918002
0.156363636363636,-0.121844747543335,-0.0605628401756287,0.010840457153320101
0.156969696969697,-0.07394435691833501,-0.127623387050629,0.20483703918457
0.157575757575758,-0.12902980613708498,-0.00308237142562866,-0.10651549987792999
0.158181818181818,0.136817361831665,-0.00547739095687866,0.10424621887207
0.158787878787879,0.012276346206665,0.09750844888687131,-0.14004577331543
0.159393939393939,-0.08352443504333501,-0.08690805501937869,-0.15441589050293
0.16,-0.109869649887085,0.016077784824371298,-0.0322698944091799
0.160606060606061,-0.023648946762085,-0.0533777815818787,0.12340637512207
0.161212121212121,-0.035624044418335,-0.118043308925629,0.23357727355956998
0.161818181818182,-0.095499532699585,0.0256578629493713,0.0563458282470701
0.162424242424242,0.036226541519165004,-0.07253793783187869,0.0611358673095701
0.163030303030303,-0.00927882957458499,0.0639781754493713,-0.06580016784668
0.163636363636364,-0.035624044418335,0.037632960605621296,0.12340637512207
0.164242424242424,-0.00688381004333499,0.0328429215431213,0.09466614074707
0.164848484848485,-0.08352443504333501,0.0711632340431213,-0.22387145690918
0.165454545454545,-0.07633937644958501,-0.13720346517562898,0.18567688293457
0.166060606060606,-0.0020937709808349896,0.0711632340431213,-0.049035031127929896
0.166666666666667,0.117657205581665,-0.0246375472068787,0.14256653137206998
0.167272727272727,-0.112264669418335,-0.173128758144379,0.06832092590332
0.167878787878788,-0.045204122543334994,0.0735582535743713,-0.0274798553466799
0.168484848484848,0.012276346206665,-0.0366126448631287,0.28866272277832
0.169090909090909,0.019461404800415,0.0400279801368713,0.00844543762207005
0.16969696969697,0.218248025894165,0.0543980973243713,0.25513244934081997
0.17030303030303,-0.100289571762085,0.00889272623062134,0.26710754699707
0.170909090909091,-0.00688381004333499,-0.08451303548812869,0.07790100402832001
0.171515151515152,0.17992771339416502,0.0615831559181213,0.0132354766845701
0.172121212121212,0.10807712745666499,0.0639781754493713,0.06592590637207
0.172727272727273,-0.21764552879333499,0.0400279801368713,0.0539508087158201
0.173333333333333,-0.00688381004333499,0.09032339029312131,0.039580691528320104
0.173939393939394,0.134422342300415,0.00889272623062134,0.18567688293457
0.174545454545455,0.038621561050415004,0.0520030777931213,-0.07059020690918
0.175151515151515,0.093707010269165,-0.204264012050629,-0.044244992065429894
0.175757575757576,0.009881326675415011,-0.14199350423812898,-0.0274798553466799
0.176363636363636,-0.105079610824585,0.0208678238868713,-0.0370599334716799
0.176969696969697,-0.117054708480835,0.14780385904312102,0.0587408477783201
0.177575757575758,0.017066385269165,-0.029427586269378702,0.10664123840332
0.178181818181818,0.038621561050415004,0.011287745761871299,0.32219299621582004
0.178787878787879,0.172742654800415,0.0184728043556213,0.10664123840332
0.179393939393939,0.12723728370666498,-0.0198475081443787,0.28866272277832
0.18,-0.038019063949585,0.0496080582618713,0.09706116027832
0.180606060606061,-0.119449728012085,-0.101278172206879,0.22639221496582
0.181212121212121,-0.07394435691833501,0.0687682145118713,0.29584778137207
0.181818181818182,0.122447244644165,-0.13720346517562898,0.0323956329345701
0.182424242424242,-0.023648946762085,-0.14199350423812898,0.14496155090332
0.183030303030303,-0.095499532699585,0.0208678238868713,-0.09933044128417999
0.183636363636364,-0.114659688949585,0.0567931168556213,-0.046640011596679895
0.184242424242424,-0.021253927230835,0.121458644199371,0.0515557891845701
0.184848484848485,0.10807712745666499,-0.264139500331879,0.0180255157470701
0.185454545454545,0.021856424331665,-0.283299656581879,0.0539508087158201
0.186060606060606,-0.090709493637085,-0.0414026839256287,0.08508606262207
0.186666666666667,0.074546854019165,-0.185103855800629,-0.049035031127929896
0.187272727272727,0.088916971206665,0.0041026871681213405,-0.046640011596679895
0.187878787878788,-0.069154317855835,0.114273585605621,0.0635308868408201
0.188484848484848,-0.097894552230835,-0.029427586269378702,0.13538147277832
0.189090909090909,-0.167350118637085,0.0687682145118713,-0.10412048034667999
0.18969696969697,-0.042809103012084994,0.0352379410743713,-0.0538250701904299
0.19030303030303,-0.093104513168335,0.0352379410743713,-0.31488219909667997
0.190909090909091,-0.045204122543334994,-0.010267430019378701,0.54013977355957
0.191515151515152,0.115262186050415,-0.103673191738129,0.61438537902832
0.192121212121212,0.187112771987915,-0.029427586269378702,-0.010714718627929899
0.192727272727273,-0.136214864730835,-0.09169809408187869,0.18807190246581998
0.193333333333333,0.0050912876129150094,-0.0270325667381287,-0.14962585144043
0.193939393939394,-0.14818996238708498,-0.0366126448631287,0.08987610168457
0.194545454545455,-0.272730978012085,0.0615831559181213,0.14017151184082
0.195151515151515,0.144002420425415,0.016077784824371298,-0.07538024597168
0.195757575757576,0.122447244644165,-0.0318226058006287,-0.020294796752929903
0.196363636363636,-0.023648946762085,-0.007872410488128659,0.16891174621582
0.196969696969697,-0.047599142074584995,0.0448180191993713,-0.09454040222168
0.197575757575758,-0.064364278793335,-0.09409311361312869,-0.017899777221679902
0.198181818181818,-0.270335958480835,-0.12522836751937902,0.28147766418457004
0.198787878787879,-0.085919454574585,0.145408839511871,0.0228155548095701
0.199393939393939,-0.14339992332458498,-0.108463230800629,0.0635308868408201
0.2,0.17992771339416502,-0.00308237142562866,0.17130676574707
0.200606060606061,0.177532693862915,0.150198878574371,0.19765198059081998
0.201212121212121,-0.105079610824585,-0.225819187831879,0.19046692199707
0.201818181818182,0.09849704933166499,-0.15157358236312898,-0.22387145690918
0.202424242424242,-0.141004903793335,0.0472130387306213,0.025210574340820097
0.203030303030303,-0.057179220199585,-0.029427586269378702,0.015630496215820102
0.203636363636364,0.191902811050415,-0.149178562831879,0.08987610168457
0.204242424242424,-0.08112941551208501,-0.09169809408187869,0.027605593872070098
0.204848484848485,-0.042809103012084994,-0.00547739095687866,-0.09933044128417999
0.205454545454545,0.021856424331665,-0.0174524886131287,0.0539508087158201
0.206060606060606,-0.14818996238708498,-0.144388523769379,0.0300006134033201
0.206666666666667,-0.033229024887085,-0.113253269863129,-0.09933044128417999
0.207272727272727,0.036226541519165004,0.0567931168556213,-0.13765075378418
0.207878787878788,-0.14818996238708498,-0.00308237142562866,0.09227112121582
0.208484848484848,-0.215250509262085,0.016077784824371298,0.07071594543457001
0.209090909090909,-0.112264669418335,-0.08690805501937869,0.027605593872070098
0.20969696969697,-0.069154317855835,-0.00547739095687866,0.0132354766845701
0.21030303030303,0.10807712745666499,-0.0174524886131287,0.22639221496582
0.210909090909091,0.134422342300415,0.0256578629493713,-0.008319699096679949
0.211515151515152,-0.042809103012084994,-0.0246375472068787,0.015630496215820102
0.212121212121212,-0.172140157699585,-0.09409311361312869,-0.010714718627929899
0.212727272727273,-0.117054708480835,0.0208678238868713,-0.20710632019043002
0.213333333333333,0.072151834487915,-0.010267430019378701,0.0491607696533201
