Time (s),CI
0.3,1.3412593453713555
0.4,1.5006970688517847
0.5,1.3098180962841304
0.6000000000000001,1.351565471322135
0.7,1.1488382381886748
0.8,0.9007366987503892
0.9000000000000001,0.721472781036137
1.0,0.7141481137997607
1.1,0.8553562518585026
1.2,0.9198233537757593
1.3,1.1388269748778583
1.4000000000000001,0.9225427760483914
1.5000000000000002,0.8632662395208708
1.6,1.2421405930075695
1.7000000000000002,1.1005231417400128
1.8,0.8164356851923458
1.9000000000000001,0.6477127262195268
2.0,0.7957059576398146
2.1,0.6191329991483987
2.2,0.6107831558553304
2.3,0.4306112977956892
2.4,0.48638731286604237
2.5,0.31621146764810826
2.6,0.17646104659105816
2.7,0.4099883250490994
2.8,0.2013285327304434
2.9,0.19098026296977771
3.0,0.3492512601086762
3.1,0.30802602954092073
3.2,0.2740396172135936
3.3,0.5028604480752583
3.4,0.3630391885350046
3.5,0.6600428514850828
3.6,0.26474982308819056
3.7,0.3796468573653334
3.8,0.25098921823316767
3.9,0.24576386374770265
4.0,0.16787821420163768
4.1000000000000005,0.08490017961566934
4.2,0.1555754703980283
4.3,0.2125517656079358
4.4,0.21454309835403287
4.5,0.2321482517414866
4.6,0.219155564648761
4.7,0.17187746939822512
4.8,0.11747526289879769
4.9,0.18043446051222825
5.0,0.238161010646699
5.1000000000000005,0.3626040487286172
5.2,0.44858773924826995
5.3,0.4082032996223096
5.4,0.2798303052993532
5.5,0.24522146171814074
5.6000000000000005,0.20483283632171456
5.7,0.2968951870935233
5.8,0.20618970123829303
5.9,0.2848840980201519
6.0,0.24585673615890652
6.1000000000000005,0.208013683286947
6.2,0.19317134587629553
6.3,0.18866415622899166
6.4,0.1858162395719855
6.5,0.1629182499264413
6.6000000000000005,0.21191533108465282
6.7,0.5280378149585941
6.8,0.3187371654340194
6.9,0.2263295964489047
7.0,0.20541187875526576
7.1000000000000005,0.26143738294087904
7.2,0.17820783632699047
7.3,0.23202983272239994
7.4,0.31514154465812677
7.5,0.22866248803858544
7.6000000000000005,0.3667483553139605
7.7,0.29117976084756736
7.8,0.21795245868352922
7.9,0.1318766372611618
8.0,0.22892489366957797
8.100000000000001,0.14524128990382415
8.200000000000001,0.22625898078218873
8.3,0.1422639847067977
8.4,0.2520072895402443
8.500000000000002,0.1791404714571906
8.600000000000001,0.18050355225390158
8.700000000000001,0.2634703545475639
8.8,0.41987589047085183
8.9,0.2207750775758199
9.000000000000002,0.2511051858022983
9.100000000000001,0.23101878984243746
9.200000000000001,0.43335741530300215
9.3,0.28710450973393836
9.4,0.33365598901149723
9.500000000000002,0.35525435366284186
9.600000000000001,0.16650183636531157
9.700000000000001,0.23149797342510314
9.8,0.316185755874621
9.900000000000002,0.3282509449462561
10.000000000000002,0.22047690621787772
10.100000000000001,0.24906995286066325
10.200000000000001,0.30443507401807063
10.3,0.177781843132434
10.400000000000002,0.18274640820570506
10.500000000000002,0.17732996596652167
10.600000000000001,0.2316074083376338
10.700000000000001,0.243458868944757
10.8,0.13256684658453985
10.900000000000002,0.11278975341826386
11.000000000000002,0.23684626576858356
11.100000000000001,0.22856693845221498
11.200000000000001,0.3617720155210133
11.3,0.31369234083010067
11.400000000000002,0.21325021864191673
11.500000000000002,0.2903877079207239
11.600000000000001,0.1321905300742836
11.700000000000001,0.2767886908881184
11.8,0.2258401727556422
11.900000000000002,0.40129882470477335
12.000000000000002,0.3483556092400877
12.100000000000001,0.3075337608948129
12.200000000000001,0.20412671108055896
12.3,0.2364300023062863
12.400000000000002,0.26641455271376213
12.500000000000002,0.19869930709318223
12.600000000000001,0.2108420002229399
12.700000000000001,0.21936927801400724
12.8,0.267440715773735
12.900000000000002,0.47230152494516375
13.000000000000002,0.355687375021466
13.100000000000001,0.4811558278489294
13.200000000000001,0.4929973240282723
13.3,0.6038226437843742
13.400000000000002,0.9803556821353993
13.500000000000002,0.8644172709460906
13.600000000000001,1.2263896254137843
13.700000000000001,1.232002049062066
13.8,0.8365490768062221
13.900000000000002,0.9520660761418067
14.000000000000002,0.8426476028727642
14.100000000000001,0.9523782700767838
14.200000000000001,1.2876440118013714
14.3,1.4757584102030483
14.400000000000002,1.5877573886041008
14.500000000000002,1.0320192483351227
14.600000000000001,1.1938850684078837
14.700000000000001,0.8597491644096702
14.8,1.0953071143731603
14.900000000000002,1.1579571989069533
15.000000000000002,1.7231955511791976
15.100000000000001,2.183443167288936
15.200000000000001,1.232165142632949
15.3,1.0834693821862849
15.400000000000002,1.0013504560976596
15.500000000000002,1.2957041418535935
15.600000000000001,0.6665165062773526
15.700000000000001,0.8963526252128073
15.8,1.092346442915344
15.900000000000002,0.9955708915563576
16.0,0.7971194737219126
16.1,0.883766840018676
16.2,0.9987214462810035
16.3,0.920028928246507
16.400000000000002,0.9380106765423928
16.5,0.7900839874790326
16.6,0.8928383388285875
16.700000000000003,1.0655901741275793
16.8,0.8589625290970835
16.900000000000002,0.6648927154470954
17.0,0.5846317545165571
17.1,0.8880063701862088
17.200000000000003,0.6991575534447682
17.3,0.5693969691732967
17.400000000000002,0.8835155487076666
17.5,0.6603610687160015
17.6,0.8191592291449218
17.700000000000003,0.8679793707277772
17.8,0.9173603281599219
17.900000000000002,0.896967948149772
18.0,0.9459363158738114
18.1,1.6039923737399433
18.200000000000003,1.387424398402934
18.3,1.0892006872601536
18.400000000000002,0.6588768816458492
18.5,0.6252469048878085
18.6,1.139017955357979
18.700000000000003,1.4390902546383633
18.8,0.9184744778727277
18.900000000000002,0.7083904539952357
19.0,0.7415205096732683
19.1,0.7935170814340907
19.200000000000003,0.8325795889944686
19.3,0.7747992187111153
19.400000000000002,0.7291337835616722
19.500000000000004,0.6612204812005437
19.6,0.6261294913896224
19.700000000000003,0.9406124944551321
19.8,0.8816521087067373
19.900000000000002,0.8217231439389496
20.000000000000004,0.6483600461931104
20.1,1.1625384793131825
20.200000000000003,1.8887066756114415
20.3,1.3478697135452262
20.400000000000002,1.0099935771541255
20.500000000000004,0.7876470251406638
20.6,0.8986874490481614
20.700000000000003,0.9701172467304925
20.8,1.1449551423170385
20.900000000000002,1.0647633321288426
21.000000000000004,0.8620181863993637
21.1,1.3137814561215808
21.200000000000003,1.342312251998235
21.3,1.2892932197695903
21.400000000000002,1.4094676256047436
21.500000000000004,1.1542274182641983
21.6,1.0131696175793607
21.700000000000003,0.6957168654383945
21.8,0.8129995389656517
21.900000000000002,1.234209801285606
22.000000000000004,1.3013030149573017
22.1,1.1908164126432517
22.200000000000003,1.2643800931569982
22.3,0.8429022011499896
22.400000000000002,0.850657955007708
22.500000000000004,0.835714246959495
22.6,1.041603791943772
22.700000000000003,1.2317550521067895
22.8,0.8225360196741618
22.900000000000002,0.717931564449454
23.000000000000004,0.8102022675214514
23.1,0.5056113950738885
23.200000000000003,1.0344195861937329
23.3,1.2921179553491298
23.400000000000002,1.0407559390017005
23.500000000000004,1.2078177883895775
23.6,1.290425227116863
23.700000000000003,1.062921124987091
23.8,0.9117407199510423
23.900000000000002,0.8163527316147587
24.000000000000004,0.8902911762582625
24.1,0.7965933192595681
24.200000000000003,1.1863332649999434
24.3,1.3006777829279825
24.400000000000002,1.161942876236452
24.500000000000004,0.9783221501843495
24.6,1.021724152705753
24.700000000000003,0.7461595050363194
24.8,1.0668968196304915
24.900000000000002,0.8514292336719993
25.000000000000004,0.709476291770724
25.1,0.6461580958194657
25.200000000000003,0.9750739734443874
25.3,0.9363694163415943
25.400000000000002,0.6745432167525471
25.500000000000004,0.679678659099129
25.6,0.6703313546644855
25.700000000000003,0.9963798777679528
25.8,0.8643163570906369
25.900000000000002,0.6407808812590581
26.000000000000004,0.7350951772762045
26.1,0.6853906976074755
26.200000000000003,0.936158776614252
26.3,1.5570075213530883
26.400000000000002,1.5387681700534093
26.500000000000004,0.9398753153165855
26.6,0.9064722548617932
26.700000000000003,1.178169867142052
26.8,1.4148465816714746
26.900000000000002,0.9559189986209239
27.000000000000004,0.8772676317316184
27.1,0.5576669051874008
27.200000000000003,0.8499648321215515
27.3,1.06815956532273
27.400000000000002,1.2036953408724769
27.500000000000004,0.9132719999795513
27.6,1.1697506259188422
27.700000000000003,1.0861070206635761
27.8,1.4688357294834877
27.900000000000002,0.9632139903878111
28.000000000000004,0.9389256001031017
28.1,0.882472476943483
28.200000000000003,1.5168148888807071
28.3,1.5351682414332428
28.400000000000002,1.5411196193744419
28.500000000000004,0.9422103924485428
28.6,1.1457864005850853
28.700000000000003,1.1687525137658525
28.8,0.8422313716261136
28.900000000000002,1.1431710967687114
29.000000000000004,1.2599291989269938
29.1,1.2261483091473129
29.200000000000003,0.8411129237454023
29.3,0.5936398243017278
29.400000000000002,0.8772038374783226
29.500000000000004,0.9837151904624212
29.6,1.4961237500608873
29.700000000000003,0.9087408381477753
29.8,0.6787928739610801
29.900000000000002,0.6540449603640099
30.000000000000004,0.4495800085304337
30.1,1.0338561523408634
30.200000000000003,0.8859035402460531
30.3,1.0027940583975539
30.400000000000002,0.7799397233385423
30.500000000000004,0.7114567840780439
30.6,0.7029961286176845
30.700000000000003,0.7216838967334086
30.8,1.196923278876229
30.900000000000002,0.94230529076593
31.000000000000004,0.8395759100580376
31.1,0.6577248484871541
31.200000000000003,0.8482229009519806
31.3,1.1365492664388763
31.400000000000002,0.7449459807520695
31.500000000000004,0.6575214667451781
