Time (s),Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2)
0.0,0.016742215633392402,0.191094491958618,-0.23620814638137902
0.000606060606060606,-0.165279268741608,0.0258381443023682,0.130229841899871
0.00121212121212121,0.208343778133392,-0.110677968978882,0.0296390215873713
0.00181818181818182,-0.170069307804108,0.231809823989868,0.190105330181121
0.00242424242424242,-0.265870089054108,0.0210481052398682,0.314646345806121
0.00303030303030303,-0.0766635460853576,-0.163368398666382,0.22842564268112098
0.00363636363636364,0.00955715703964236,-0.0029020900726318397,0.230820662212371
0.00424242424242424,0.14607327032089198,0.11205884742736799,0.11825474424362101
0.00484848484848485,-0.0814535851478576,-0.010087148666381801,0.206870466899871
0.00545454545454545,0.062247586727142395,-0.141813222885132,0.211660505962371
0.00606060606060606,-0.308980440616608,-0.347784902572632,0.0272440020561213
0.00666666666666667,-0.0790585656166076,0.0426032810211182,-0.138012345600129
0.00727272727272727,0.0287173132896424,-0.23521898460388202,0.13262486143112098
0.00787878787878788,-0.182044405460358,-0.319044668197632,-0.152382462787629
0.00848484848484848,0.0502724890708924,0.0785285739898682,-0.11645716981887899
0.00909090909090909,0.167628446102142,-0.28311937522888203,0.151785017681121
0.0096969696969697,-0.0479233117103576,-0.0364323635101318,0.432002302837371
0.0103030303030303,-0.234734835147858,-0.249589101791382,-0.0972970135688787
0.0109090909090909,0.0957778601646424,-0.08193773460388179,-0.0422115643501287
0.0115151515151515,-0.184439424991608,-0.115468008041382,0.5182230059623709
0.0121212121212121,-0.0958237023353576,-0.297489492416382,0.0703543536186213
0.0127272727272727,0.0143471961021424,-0.005297109603881841,-0.0206563885688787
0.0133333333333333,0.11014797735214199,-0.137023183822632,-0.0038912518501286503
0.0139393939393939,0.0119521765708924,-0.0124821681976318,0.108674666118621
0.0145454545454545,-0.0359482140541076,0.0402082614898682,0.156575056743621
0.0151515151515152,0.14607327032089198,-0.0172722072601318,0.058379255962371306
0.0157575757575758,-0.261080049991608,0.124033945083618,0.180525252056121
0.0163636363636364,0.0933828406333924,0.0282331638336182,0.106279646587371
0.016969696969697,-0.0455282921791076,-0.07714769554138179,0.156575056743621
0.0175757575757576,-0.0886386437416076,0.186304452896118,0.190105330181121
0.0181818181818182,-0.138934053897858,-0.050802480697631804,0.223635603618621
0.0187878787878788,-0.330535616397858,0.030628183364868198,0.12304478330612101
0.0193939393939394,-0.0407382531166076,0.136009042739868,0.23800572080612098
0.02,-0.14851413202285801,-0.0148771877288818,0.103884627056121
0.0206060606060606,-0.0862436242103576,0.0066779880523681594,-0.0541866620063787
0.0212121212121212,-0.026368135929107597,-0.223243886947632,0.11825474424362101
0.0218181818181818,-0.0910336632728576,-0.132233144760132,-0.0302364666938787
0.0224242424242424,-0.330535616397858,-0.09391283226013179,0.216450545024871
0.023030303030303,-0.189229464054108,-0.0987028713226318,-0.0422115643501287
0.0236363636363636,0.124518094539642,-0.09391283226013179,0.156575056743621
0.0242424242424242,0.265824246883392,-0.117863027572632,0.17813023252487098
0.0248484848484848,0.06703762578964241,-0.0124821681976318,0.051194197368621304
0.0254545454545455,-0.11737887811660801,-0.223243886947632,0.22842564268112098
0.0260606060606061,0.0406924109458924,0.09289869117736821,-0.039816544818878696
0.0266666666666667,-0.182044405460358,0.253364999771118,0.199685408306121
0.0272727272727273,0.11733303594589199,0.030628183364868198,-0.0541866620063787
0.0278787878787879,0.016742215633392402,-0.0340373439788818,0.139809920024871
0.0284848484848485,0.016742215633392402,-0.204083730697632,0.369731795024871
0.0290909090909091,-0.0742685265541076,-0.08912279319763179,0.0344290606498713
0.0296969696969697,-2.29210853576388e-05,-0.010087148666381801,0.185315291118621
0.0303030303030303,-0.141329073429108,0.09529371070861821,0.115859724712371
0.0309090909090909,-0.194019503116608,0.0234431247711182,-0.0302364666938787
0.0315151515151515,0.035902371883392396,-0.0987028713226318,-0.07574183778762869
0.0321212121212121,-0.22275973749160802,-0.309464590072632,0.19250034971237098
0.0327272727272727,-0.0359482140541076,-0.201688711166382,-0.058976701068878694
0.0333333333333333,-0.0694784874916076,-0.103492910385132,0.032034041118621306
0.0339393939393939,0.294564481258392,0.0449983005523682,0.106279646587371
0.0345454545454545,0.10296291875839199,-0.010087148666381801,0.0008987872123713469
0.0351515151515151,0.07182766485214241,-0.17534349632263202,0.230820662212371
